,Quarter,close,volume,ticker
684,22.Q2,143.1,91284800,TMUS
685,22.Q1,123.1,103923100,TMUS
686,21.Q4,108.2,128160200,TMUS
687,21.Q3,115.0,113201000,TMUS
688,21.Q2,144.0,77027100,TMUS
689,21.Q1,132.1,68930300,TMUS
690,20.Q4,126.1,76995300,TMUS
691,20.Q3,109.6,79446700,TMUS
692,20.Q2,107.4,113091500,TMUS
693,20.Q1,87.8,118762000,TMUS
694,19.Q4,79.2,52805300,TMUS
695,19.Q3,82.7,58139100,TMUS
696,19.Q2,79.7,179659100,TMUS
697,19.Q1,73.0,66687800,TMUS
698,18.Q4,69.6,81661900,TMUS
699,18.Q3,68.6,99668700,TMUS
700,24.Q3,102.3,218266300,MRK
701,24.Q2,113.1,193972000,MRK
702,24.Q1,129.2,151738200,MRK
703,23.Q4,120.8,171723300,MRK
704,23.Q3,102.7,158502300,MRK
705,23.Q2,106.7,146104700,MRK
706,23.Q1,115.5,121054100,MRK
707,22.Q4,107.4,172747100,MRK
708,22.Q3,101.2,204666700,MRK
709,22.Q2,89.3,178373900,MRK
710,22.Q1,88.7,240425400,MRK
711,21.Q4,81.5,276485100,MRK
712,21.Q3,88.1,420382400,MRK
713,21.Q2,76.9,178669300,MRK
714,21.Q1,71.1,246074489,MRK
715,20.Q4,73.5,202897832,MRK
716,20.Q3,71.8,194987945,MRK
717,20.Q2,76.6,184079523,MRK
718,20.Q1,75.7,255839226,MRK
719,19.Q4,81.5,205024641,MRK
720,19.Q3,82.7,192515924,MRK
721,19.Q2,79.2,232492199,MRK
722,19.Q1,75.1,272128500,MRK
723,18.Q4,71.0,305459199,MRK
724,18.Q3,70.2,293399233,MRK
725,24.Q3,64.9,387173600,WFC
726,24.Q2,59.3,343211000,WFC
727,24.Q1,59.3,413678800,WFC
728,23.Q4,50.2,388433900,WFC
729,23.Q3,39.8,341727500,WFC
730,23.Q2,46.2,340821100,WFC
731,23.Q1,39.8,450936400,WFC
732,22.Q4,46.9,398335300,WFC
733,22.Q3,46.0,383039100,WFC
734,22.Q2,43.9,377913800,WFC
735,22.Q1,43.6,521880200,WFC
736,21.Q4,53.8,742893200,WFC
737,21.Q3,51.2,516094300,WFC
738,21.Q2,45.9,560767400,WFC
739,21.Q1,45.0,634499100,WFC
740,20.Q4,29.9,798079600,WFC
741,20.Q3,21.5,820494900,WFC
742,20.Q2,24.3,1032529700,WFC
743,20.Q1,29.0,868161800,WFC
744,19.Q4,46.9,484374600,WFC
745,19.Q3,51.6,463966700,WFC
746,19.Q2,48.4,411656700,WFC
747,19.Q1,48.4,556953700,WFC
748,18.Q4,48.9,470423300,WFC
749,18.Q3,53.2,546018500,WFC
750,24.Q3,54.8,350534600,CSCO
751,24.Q2,48.5,402734600,CSCO
752,24.Q1,47.0,381821400,CSCO
753,23.Q4,50.2,381406400,CSCO
754,23.Q3,52.1,326297400,CSCO
755,23.Q2,52.0,383570100,CSCO
756,23.Q1,47.2,349961900,CSCO
757,22.Q4,48.7,327369800,CSCO
758,22.Q3,45.4,414712600,CSCO
759,22.Q2,45.4,368402100,CSCO
760,22.Q1,49.0,383849000,CSCO
761,21.Q4,55.7,480940800,CSCO
762,21.Q3,56.0,295647600,CSCO
763,21.Q2,55.4,312258300,CSCO
764,21.Q1,50.9,349593300,CSCO
765,20.Q4,44.6,400887800,CSCO
766,20.Q3,35.9,511026900,CSCO
767,20.Q2,47.1,390133500,CSCO
768,20.Q1,42.4,488969500,CSCO
769,19.Q4,46.0,379259100,CSCO
770,19.Q3,47.5,403870500,CSCO
771,19.Q2,55.4,325862700,CSCO
772,19.Q1,56.0,349640500,CSCO
773,18.Q4,47.3,442759300,CSCO
774,18.Q3,45.8,549746900,CSCO
775,24.Q3,933.0,29293800,NOW
776,24.Q2,814.4,35676000,NOW
777,24.Q1,693.3,25891700,NOW
778,23.Q4,765.4,27461100,NOW
779,23.Q3,581.8,27851000,NOW
780,23.Q2,583.0,26244500,NOW
781,23.Q1,459.4,33950800,NOW
782,22.Q4,455.1,41806900,NOW
783,22.Q3,420.7,47875000,NOW
784,22.Q2,446.7,41145200,NOW
785,22.Q1,478.1,33179000,NOW
786,21.Q4,585.8,52343500,NOW
787,21.Q3,697.8,23604400,NOW
788,21.Q2,587.9,23103200,NOW
789,21.Q1,506.4,32670200,NOW
790,20.Q4,543.2,30529400,NOW
791,20.Q3,497.6,26379100,NOW
792,20.Q2,439.2,35843600,NOW
793,20.Q1,351.5,52758800,NOW
794,19.Q4,338.2,40190100,NOW
795,19.Q3,247.3,72152100,NOW
796,19.Q2,277.4,36546300,NOW
797,19.Q1,271.5,38973700,NOW
798,18.Q4,220.0,50783700,NOW
799,18.Q3,181.0,63164500,NOW
800,24.Q3,270.1,61917200,AXP
801,24.Q2,253.0,58923200,AXP
802,24.Q1,234.0,73348000,AXP
803,23.Q4,200.7,76484700,AXP
804,23.Q3,146.0,76051500,AXP
805,23.Q2,168.9,61308200,AXP
806,23.Q1,161.3,60906300,AXP
807,22.Q4,174.9,80776600,AXP
808,22.Q3,148.4,75505300,AXP
809,22.Q2,154.0,78372700,AXP
810,22.Q1,174.7,67323500,AXP
811,21.Q4,179.8,95135700,AXP
812,21.Q3,173.8,71472800,AXP
813,21.Q2,170.5,87624900,AXP
814,21.Q1,153.4,59479600,AXP
815,20.Q4,116.3,88363200,AXP
816,20.Q3,91.2,84881500,AXP
817,20.Q2,93.3,91212300,AXP
818,20.Q1,91.2,164062900,AXP
819,19.Q4,129.9,71778000,AXP
820,19.Q3,117.3,70555800,AXP
821,19.Q2,124.4,73131900,AXP
822,19.Q1,117.2,72221100,AXP
823,18.Q4,102.7,88543100,AXP
824,18.Q3,102.7,88321800,AXP
825,24.Q3,292.1,98391200,MCD
826,24.Q2,265.4,90738300,MCD
827,24.Q1,273.0,80446300,MCD
828,23.Q4,292.7,63823500,MCD
829,23.Q3,262.2,78818300,MCD
830,23.Q2,293.2,46827900,MCD
831,23.Q1,295.8,50749900,MCD
832,22.Q4,267.4,54160400,MCD
833,22.Q3,272.7,68886100,MCD
834,22.Q2,263.4,48678500,MCD
835,22.Q1,249.2,52090000,MCD
836,21.Q4,259.5,64879700,MCD
837,21.Q3,245.6,57991500,MCD
838,21.Q2,242.7,53633300,MCD
839,21.Q1,236.1,52201900,MCD
840,20.Q4,207.8,64196200,MCD
841,20.Q3,213.0,53954900,MCD
842,20.Q2,194.3,67343400,MCD
843,20.Q1,187.6,106538600,MCD
844,19.Q4,214.0,77468400,MCD
845,19.Q3,196.7,99548800,MCD
846,19.Q2,210.7,58770700,MCD
847,19.Q1,197.6,53512800,MCD
848,18.Q4,178.8,80003700,MCD
849,18.Q3,176.9,105084900,MCD
850,24.Q3,166.1,120685000,PEP
851,24.Q2,172.7,121800200,PEP
852,24.Q1,175.9,119480000,PEP
853,23.Q4,168.5,109921300,PEP
854,23.Q3,163.3,144910300,PEP
855,23.Q2,187.5,110380600,PEP
856,23.Q1,190.9,69875300,PEP
857,22.Q4,171.0,91592700,PEP
858,22.Q3,181.6,115063100,PEP
859,22.Q2,175.0,82172000,PEP
860,22.Q1,171.7,93846500,PEP
861,21.Q4,173.5,117678300,PEP
862,21.Q3,161.6,83983100,PEP
863,21.Q2,156.9,95669300,PEP
864,21.Q1,144.2,110116000,PEP
865,20.Q4,136.6,94589800,PEP
866,20.Q3,133.3,88547700,PEP
867,20.Q2,137.7,95675300,PEP
868,20.Q1,132.3,115317200,PEP
869,19.Q4,142.0,89890800,PEP
870,19.Q3,137.2,80470000,PEP
871,19.Q2,127.8,96373300,PEP
872,19.Q1,128.1,86628800,PEP
873,18.Q4,112.7,115732500,PEP
874,18.Q3,112.4,119829000,PEP
875,24.Q3,206.7,105623600,IBM
876,24.Q2,192.1,81257600,IBM
877,24.Q1,166.2,98354700,IBM
878,23.Q4,183.7,129883200,IBM
879,23.Q3,144.6,94385000,IBM
880,23.Q2,144.2,85773900,IBM
881,23.Q1,126.4,83679400,IBM
882,22.Q4,134.7,105575000,IBM
883,22.Q3,138.3,113478200,IBM
884,22.Q2,130.8,129791800,IBM
885,22.Q1,132.2,107684000,IBM
886,21.Q4,133.6,146976800,IBM
887,21.Q3,119.6,150725359,IBM
888,21.Q2,134.8,115710194,IBM
889,21.Q1,135.6,128573588,IBM
890,20.Q4,113.9,183999975,IBM
891,20.Q3,106.7,166434813,IBM
892,20.Q2,117.5,119434686,IBM
893,20.Q1,120.0,136705925,IBM
894,19.Q4,137.4,118459187,IBM
895,19.Q3,127.8,95625532,IBM
896,19.Q2,141.7,83848718,IBM
897,19.Q1,134.1,83886585,IBM
898,18.Q4,128.5,125924904,IBM
899,18.Q3,110.4,207205277,IBM
900,24.Q3,96.2,175736000,DIS
901,24.Q2,93.7,228451300,DIS
902,24.Q1,111.1,202564800,DIS
903,23.Q4,96.1,252958500,DIS
904,23.Q3,81.6,245092900,DIS
905,23.Q2,88.9,320269700,DIS
906,23.Q1,102.5,156601900,DIS
907,22.Q4,108.5,228917500,DIS
908,22.Q3,106.5,180462300,DIS
909,22.Q2,106.1,196472800,DIS
910,22.Q1,111.6,274453400,DIS
911,21.Q4,143.0,269830300,DIS
912,21.Q3,169.1,181076800,DIS
913,21.Q2,176.0,180949100,DIS
914,21.Q1,186.0,152784600,DIS
915,20.Q4,168.2,183217300,DIS
916,20.Q3,121.2,193047200,DIS
917,20.Q2,116.9,235337900,DIS
918,20.Q1,108.2,377797800,DIS
919,19.Q4,138.3,197463900,DIS
920,19.Q3,129.9,164542300,DIS
921,19.Q2,143.0,162259500,DIS
922,19.Q1,137.0,355199600,DIS
923,18.Q4,111.5,154319500,DIS
924,18.Q3,114.8,178593100,DIS
925,24.Q3,546.3,30077800,TMO
926,24.Q2,613.3,36258800,TMO
927,24.Q1,568.7,30247800,TMO
928,23.Q4,539.0,44861200,TMO
929,23.Q3,444.8,45825200,TMO
930,23.Q2,548.7,35157900,TMO
931,23.Q1,554.9,26570000,TMO
932,22.Q4,570.3,37399800,TMO
933,22.Q3,514.0,37462100,TMO
934,22.Q2,598.4,28123200,TMO
935,22.Q1,552.9,32010700,TMO
936,21.Q4,581.3,39497300,TMO
937,21.Q3,633.1,23665900,TMO
938,21.Q2,540.0,24375300,TMO
939,21.Q1,470.2,33653900,TMO
940,20.Q4,509.7,34876900,TMO
941,20.Q3,473.1,26422900,TMO
942,20.Q2,414.0,28592000,TMO
943,20.Q1,334.7,41793000,TMO
944,19.Q4,313.2,27358800,TMO
945,19.Q3,302.0,35637000,TMO
946,19.Q2,277.7,29775400,TMO
947,19.Q1,277.5,37020900,TMO
948,18.Q4,245.7,47275300,TMO
949,18.Q3,233.6,46716100,TMO
950,24.Q3,116.2,147264600,MS
951,24.Q2,103.2,164418800,MS
952,24.Q1,90.8,169291500,MS
953,23.Q4,87.2,204964900,MS
954,23.Q3,70.8,226398900,MS
955,23.Q2,91.6,167976500,MS
956,23.Q1,90.0,129524200,MS
957,22.Q4,97.3,168742800,MS
958,22.Q3,82.2,171004200,MS
959,22.Q2,84.3,158809800,MS
960,22.Q1,80.6,198285900,MS
961,21.Q4,102.5,270010600,MS
962,21.Q3,102.8,166932900,MS
963,21.Q2,96.0,212957600,MS
964,21.Q1,82.6,229848400,MS
965,20.Q4,67.1,259863800,MS
966,20.Q3,48.2,354504500,MS
967,20.Q2,48.9,265671300,MS
968,20.Q1,39.4,346491200,MS
969,19.Q4,52.3,226791900,MS
970,19.Q3,46.0,231980600,MS
971,19.Q2,44.6,182721700,MS
972,19.Q1,48.2,242779700,MS
973,18.Q4,42.3,314950600,MS
974,18.Q3,45.7,313771700,MS
975,24.Q3,113.4,114207200,ABT
976,24.Q2,105.9,168901900,ABT
977,24.Q1,106.0,116327500,ABT
978,23.Q4,113.2,112974400,ABT
979,23.Q3,94.6,154056800,ABT
980,23.Q2,111.3,97307900,ABT
981,23.Q1,110.5,111525900,ABT
982,22.Q4,110.6,102767600,ABT
983,22.Q3,98.9,154040800,ABT
984,22.Q2,108.8,93492900,ABT
985,22.Q1,113.5,102385000,ABT
986,21.Q4,127.5,155539600,ABT
987,21.Q3,128.9,110081300,ABT
988,21.Q2,121.0,99473100,ABT
989,21.Q1,120.1,106577900,ABT
990,20.Q4,123.6,108930500,ABT
991,20.Q3,105.1,102805400,ABT
992,20.Q2,100.6,104582100,ABT
993,20.Q1,92.1,235185700,ABT
994,19.Q4,87.1,119657000,ABT
995,19.Q3,83.6,111637800,ABT
996,19.Q2,87.1,103737300,ABT
997,19.Q1,79.6,118461000,ABT
998,18.Q4,73.0,157850300,ABT
999,18.Q3,68.9,182684600,ABT
1000,24.Q3,478.1,61014000,ADBE
1001,24.Q2,551.7,51420600,ADBE
1002,24.Q1,462.8,64948000,ADBE
1003,23.Q4,617.8,55343600,ADBE
1004,23.Q3,532.1,55818500,ADBE
1005,23.Q2,546.2,61164600,ADBE
1006,23.Q1,377.6,39097900,ADBE
1007,22.Q4,370.3,48869800,ADBE
1008,22.Q3,318.5,82411600,ADBE
1009,22.Q2,410.1,46401300,ADBE
1010,22.Q1,396.0,54962600,ADBE
1011,21.Q4,534.3,84110900,ADBE
1012,21.Q3,650.4,44398000,ADBE
1013,21.Q2,621.6,33921000,ADBE
1014,21.Q1,508.3,40867600,ADBE
1015,20.Q4,458.8,57398700,ADBE
1016,20.Q3,447.1,48077600,ADBE
1017,20.Q2,444.3,54648000,ADBE
1018,20.Q1,353.6,73060300,ADBE
1019,19.Q4,351.1,44249000,ADBE
1020,19.Q3,277.9,60801100,ADBE
1021,19.Q2,298.9,42485400,ADBE
1022,19.Q1,289.2,46806300,ADBE
1023,18.Q4,247.8,68179500,ADBE
1024,18.Q3,245.8,106809200,ADBE
1025,24.Q3,144.1,900788500,AMD
1026,24.Q2,144.5,1243397700,AMD
1027,24.Q1,158.4,1242532400,AMD
1028,23.Q4,167.7,1955862700,AMD
1029,23.Q3,98.5,1160901200,AMD
1030,23.Q2,114.4,1141783400,AMD
1031,23.Q1,89.4,895535200,AMD
1032,22.Q4,75.2,1081467000,AMD
1033,22.Q3,60.1,1961500500,AMD
1034,22.Q2,94.5,1633255900,AMD
1035,22.Q1,85.5,1719017900,AMD
1036,21.Q4,114.2,1638612600,AMD
1037,21.Q3,120.2,930236100,AMD
1038,21.Q2,106.2,1138187300,AMD
1039,21.Q1,81.6,986273800,AMD
1040,20.Q4,85.6,997848700,AMD
1041,20.Q3,75.3,1181118000,AMD
1042,20.Q2,77.4,1563684800,AMD
1043,20.Q1,52.4,1714615700,AMD
1044,19.Q4,47.0,1227882000,AMD
1045,19.Q3,33.9,1067281800,AMD
1046,19.Q2,30.5,1155469400,AMD
1047,19.Q1,27.6,1275793800,AMD
1048,18.Q4,24.4,2311913200,AMD
1049,18.Q3,18.2,2655213100,AMD
1050,24.Q3,132.7,111952500,PM
1051,24.Q2,115.2,102580500,PM
1052,24.Q1,94.9,146316700,PM
1053,23.Q4,90.8,102749500,PM
1054,23.Q3,89.2,93297400,PM
1055,23.Q2,99.7,89836100,PM
1056,23.Q1,100.0,71792800,PM
1057,22.Q4,104.2,94519600,PM
1058,22.Q3,91.8,99196300,PM
1059,22.Q2,97.2,100536300,PM
1060,22.Q1,100.0,111504700,PM
1061,21.Q4,102.8,125873900,PM
1062,21.Q3,94.5,83388600,PM
1063,21.Q2,100.1,79065300,PM
1064,21.Q1,95.0,98505100,PM
1065,20.Q4,79.7,92502100,PM
1066,20.Q3,71.0,105030100,PM
1067,20.Q2,76.8,109997400,PM
1068,20.Q1,74.6,126509400,PM
1069,19.Q4,82.7,102807900,PM
1070,19.Q3,81.4,114545100,PM
1071,19.Q2,83.6,104243900,PM
1072,19.Q1,86.6,99826100,PM
1073,18.Q4,76.7,157116000,PM
1074,18.Q3,88.1,151642000,PM
1075,24.Q3,503.8,28229400,ISRG
1076,24.Q2,444.6,38439900,ISRG
1077,24.Q1,370.6,34412900,ISRG
1078,23.Q4,378.2,42550900,ISRG
1079,23.Q3,262.2,53561600,ISRG
1080,23.Q2,324.4,45109100,ISRG
1081,23.Q1,301.2,36696200,ISRG
1082,22.Q4,245.7,41009700,ISRG
1083,22.Q3,246.5,55366800,ISRG
1084,22.Q2,230.2,42195600,ISRG
1085,22.Q1,239.3,44928800,ISRG
1086,21.Q4,284.2,50011100,ISRG
1087,21.Q3,361.1,36482200,ISRG
1088,21.Q2,330.5,29490300,ISRG
1089,21.Q1,288.3,37205700,ISRG
1090,20.Q4,249.2,40923300,ISRG
1091,20.Q3,222.4,36901200,ISRG
1092,20.Q2,228.5,45377100,ISRG
1093,20.Q1,170.3,59168400,ISRG
1094,19.Q4,186.6,51242700,ISRG
1095,19.Q3,184.3,41769300,ISRG
1096,19.Q2,173.2,40920000,ISRG
1097,19.Q1,170.2,64814100,ISRG
1098,18.Q4,174.5,58161900,ISRG
1099,18.Q3,173.7,73753500,ISRG
1100,24.Q3,171.8,102242700,GE
1101,24.Q2,170.2,129300600,GE
1102,24.Q1,161.8,205902692,GE
1103,23.Q4,105.7,134450786,GE
1104,23.Q3,86.7,143308868,GE
1105,23.Q2,91.2,126651862,GE
1106,23.Q1,79.0,155150846,GE
1107,22.Q4,64.2,241121352,GE
1108,22.Q3,48.5,205191879,GE
1109,22.Q2,46.0,226697395,GE
1110,22.Q1,46.4,233598656,GE
1111,21.Q4,58.9,231129542,GE
1112,21.Q3,65.3,220162741,GE
1113,21.Q2,64.5,245270467,GE
1114,21.Q1,65.4,248517393,GE
1115,20.Q4,53.2,338299251,GE
1116,20.Q3,37.0,499428781,GE
1117,20.Q2,30.3,352963603,GE
1118,20.Q1,33.9,505934362,GE
1119,19.Q4,62.1,299534931,GE
1120,19.Q3,49.7,250427271,GE
1121,19.Q2,52.1,205450821,GE
1122,19.Q1,50.7,288692648,GE
1123,18.Q4,48.7,519833877,GE
1124,18.Q3,48.4,598687760,GE
1125,24.Q3,610.3,27997600,INTU
1126,24.Q2,647.3,26565700,INTU
1127,24.Q1,625.6,27566100,INTU
1128,23.Q4,631.3,24557200,INTU
1129,23.Q3,495.0,31635100,INTU
1130,23.Q2,511.7,32112200,INTU
1131,23.Q1,444.0,25706400,INTU
1132,22.Q4,422.7,28363700,INTU
1133,22.Q3,427.5,31805700,INTU
1134,22.Q2,456.2,29590500,INTU
1135,22.Q1,418.8,33245400,INTU
1136,21.Q4,555.2,41680700,INTU
1137,21.Q3,626.0,23103300,INTU
1138,21.Q2,530.0,21090700,INTU
1139,21.Q1,412.2,21303200,INTU
1140,20.Q4,361.2,26999700,INTU
1141,20.Q3,314.7,21960200,INTU
1142,20.Q2,306.4,26724400,INTU
1143,20.Q1,269.8,29428200,INTU
1144,19.Q4,280.4,26141100,INTU
1145,19.Q3,257.5,27074600,INTU
1146,19.Q2,277.3,23550400,INTU
1147,19.Q1,251.1,35423900,INTU
1148,18.Q4,215.8,30602200,INTU
1149,18.Q3,211.0,39088800,INTU
1150,24.Q3,517.8,41889200,GS
1151,24.Q2,509.0,52458200,GS
1152,24.Q1,426.7,54683800,GS
1153,23.Q4,384.0,52628000,GS
1154,23.Q3,303.6,49100700,GS
1155,23.Q2,355.9,53389200,GS
1156,23.Q1,343.4,41874400,GS
1157,22.Q4,365.8,72602300,GS
1158,22.Q3,344.5,50063200,GS
1159,22.Q2,333.4,53637700,GS
1160,22.Q1,305.5,60544400,GS
1161,21.Q4,354.7,86070200,GS
1162,21.Q3,413.4,52460700,GS
1163,21.Q2,374.9,53710100,GS
1164,21.Q1,348.5,64000400,GS
1165,20.Q4,271.2,73466400,GS
1166,20.Q3,189.0,71860700,GS
1167,20.Q2,198.0,84411600,GS
1168,20.Q1,183.4,84992100,GS
1169,19.Q4,237.8,70831600,GS
1170,19.Q3,213.4,61684500,GS
1171,19.Q2,220.1,51995900,GS
1172,19.Q1,205.9,63471300,GS
1173,18.Q4,198.0,89708600,GS
1174,18.Q3,225.4,79100600,GS
1175,24.Q3,376.2,49806100,CAT
1176,24.Q2,346.2,58754600,CAT
1177,24.Q1,334.6,57989400,CAT
1178,23.Q4,300.3,55238200,CAT
1179,23.Q3,226.1,67585500,CAT
1180,23.Q2,265.2,50209500,CAT
1181,23.Q1,218.8,63099600,CAT
1182,22.Q4,252.3,70851700,CAT
1183,22.Q3,216.5,69677900,CAT
1184,22.Q2,198.2,54588100,CAT
1185,22.Q1,210.5,67152000,CAT
1186,21.Q4,201.6,89950100,CAT
1187,21.Q3,204.0,72026300,CAT
1188,21.Q2,206.8,68075000,CAT
1189,21.Q1,228.1,54831000,CAT
1190,20.Q4,182.8,64761800,CAT
1191,20.Q3,157.1,75741300,CAT
1192,20.Q2,132.9,66949200,CAT
1193,20.Q1,116.4,116563800,CAT
1194,19.Q4,131.4,64504300,CAT
1195,19.Q3,137.8,99891300,CAT
1196,19.Q2,131.7,90354900,CAT
1197,19.Q1,139.4,83893300,CAT
1198,18.Q4,133.2,119268900,CAT
1199,18.Q3,121.3,181855500,CAT
1200,24.Q3,203.2,120772100,TXN
1201,24.Q2,203.8,113318100,TXN
1202,24.Q1,176.4,125585100,TXN
1203,23.Q4,160.1,143310600,TXN
1204,23.Q3,142.0,118227900,TXN
1205,23.Q2,180.0,114495000,TXN
1206,23.Q1,167.2,87499700,TXN
1207,22.Q4,177.2,115542500,TXN
1208,22.Q3,160.6,144896700,TXN
1209,22.Q2,178.9,116321100,TXN
1210,22.Q1,170.2,120267500,TXN
1211,21.Q4,179.5,135610400,TXN
1212,21.Q3,187.5,83267200,TXN
1213,21.Q2,190.6,87628100,TXN
1214,21.Q1,180.5,94346700,TXN
1215,20.Q4,165.7,94392400,TXN
1216,20.Q3,144.6,92037700,TXN
1217,20.Q2,127.6,108065300,TXN
1218,20.Q1,116.1,139932100,TXN
1219,19.Q4,120.7,111666800,TXN
1220,19.Q3,118.0,113400500,TXN
1221,19.Q2,125.0,108432000,TXN
1222,19.Q1,117.8,109052000,TXN
1223,18.Q4,100.7,157815800,TXN
1224,18.Q3,92.8,219573700,TXN
1225,24.Q3,162.8,159375300,QCOM
1226,24.Q2,180.9,192314000,QCOM
1227,24.Q1,165.9,154492300,QCOM
1228,23.Q4,148.5,188097600,QCOM
1229,23.Q3,109.0,154439900,QCOM
1230,23.Q2,132.2,163247200,QCOM
1231,23.Q1,116.8,108914500,QCOM
1232,22.Q4,133.2,169127100,QCOM
1233,22.Q3,117.7,164692200,QCOM
1234,22.Q2,145.1,175158600,QCOM
1235,22.Q1,139.7,250536000,QCOM
1236,21.Q4,175.8,208913700,QCOM
1237,21.Q3,133.0,148721100,QCOM
1238,21.Q2,149.8,157524100,QCOM
1239,21.Q1,138.8,207341500,QCOM
1240,20.Q4,156.3,140845500,QCOM
1241,20.Q3,123.4,147892300,QCOM
1242,20.Q2,105.6,200139000,QCOM
1243,20.Q1,78.7,215838800,QCOM
1244,19.Q4,85.3,202806800,QCOM
1245,19.Q3,80.4,134509300,QCOM
1246,19.Q2,73.2,241910800,QCOM
1247,19.Q1,86.1,618272400,QCOM
1248,18.Q4,49.5,381565000,QCOM
1249,18.Q3,62.9,341624700,QCOM
1250,24.Q3,42.1,381990100,VZ
1251,24.Q2,40.5,412647300,VZ
1252,24.Q1,39.5,431452500,VZ
1253,23.Q4,42.3,523355200,VZ
1254,23.Q3,35.1,588534800,VZ
1255,23.Q2,34.1,690190300,VZ
1256,23.Q1,38.8,365377600,VZ
1257,22.Q4,41.6,481294300,VZ
1258,22.Q3,37.4,585125000,VZ
1259,22.Q2,46.2,411327000,VZ
1260,22.Q1,46.3,552034000,VZ
1261,21.Q4,53.2,500201100,VZ
1262,21.Q3,53.0,450820300,VZ
1263,21.Q2,55.8,319104600,VZ
1264,21.Q1,57.8,335906700,VZ
1265,20.Q4,54.8,411537300,VZ
1266,20.Q3,57.0,340714100,VZ
1267,20.Q2,57.5,306702700,VZ
1268,20.Q1,57.5,354221700,VZ
1269,19.Q4,59.4,279657000,VZ
1270,19.Q3,60.5,255518100,VZ
1271,19.Q2,55.3,267307500,VZ
1272,19.Q1,57.2,272992300,VZ
1273,18.Q4,55.1,382338800,VZ
1274,18.Q3,57.1,458625800,VZ
1275,24.Q3,4676.2,4176900,BKNG
1276,24.Q2,3715.0,4810200,BKNG
1277,24.Q1,3452.0,4395800,BKNG
1278,23.Q4,3507.5,4979700,BKNG
1279,23.Q3,2789.6,5289900,BKNG
1280,23.Q2,2970.8,5834300,BKNG
1281,23.Q1,2686.3,4889900,BKNG
1282,22.Q4,2434.1,6036000,BKNG
1283,22.Q3,1869.5,7619000,BKNG
1284,22.Q2,1935.7,7601500,BKNG
1285,22.Q1,2210.3,7125800,BKNG
1286,21.Q4,2456.1,7179000,BKNG
1287,21.Q3,2420.8,4598300,BKNG
1288,21.Q2,2178.3,5957700,BKNG
1289,21.Q1,2466.1,8443500,BKNG
1290,20.Q4,1944.3,7962900,BKNG
1291,20.Q3,1622.5,7237400,BKNG
1292,20.Q2,1662.1,7502400,BKNG
1293,20.Q1,1480.6,11943400,BKNG
1294,19.Q4,1830.6,9054800,BKNG
1295,19.Q3,2048.8,5047200,BKNG
1296,19.Q2,1886.6,5961300,BKNG
1297,19.Q1,1855.0,8774100,BKNG
1298,18.Q4,1832.8,9748300,BKNG
1299,18.Q3,1874.6,9662400,BKNG
1300,24.Q3,245.7,55984400,DHR
1301,24.Q2,277.1,72471200,DHR
1302,24.Q1,246.6,62484300,DHR
1303,23.Q4,239.9,69160900,DHR
1304,23.Q3,192.0,86911700,DHR
1305,23.Q2,226.1,80246371,DHR
1306,23.Q1,210.0,74413146,DHR
1307,22.Q4,234.4,66463228,DHR
1308,22.Q3,223.1,76240840,DHR
1309,22.Q2,258.4,51573624,DHR
1310,22.Q1,222.6,68796154,DHR
1311,21.Q4,253.4,87119386,DHR
1312,21.Q3,276.4,51062868,DHR
1313,21.Q2,263.7,48380258,DHR
1314,21.Q1,225.1,55814005,DHR
1315,20.Q4,210.9,61808197,DHR
1316,20.Q3,203.5,54852386,DHR
1317,20.Q2,180.7,59823705,DHR
1318,20.Q1,144.9,85489878,DHR
1319,19.Q4,142.6,58410548,DHR
1320,19.Q3,122.2,52782053,DHR
1321,19.Q2,124.6,59191799,DHR
1322,19.Q1,117.4,63289259,DHR
1323,18.Q4,98.3,61239460,DHR
1324,18.Q3,88.1,77340306,DHR
1325,24.Q3,22.5,757657000,T
1326,24.Q2,19.2,788845200,T
1327,24.Q1,16.9,895827200,T
1328,23.Q4,17.7,928664300,T
1329,23.Q3,15.4,950723100,T
1330,23.Q2,14.5,1285717500,T
1331,23.Q1,17.7,777350500,T
1332,22.Q4,20.4,777779600,T
1333,22.Q3,18.2,1188340400,T
1334,22.Q2,18.8,743894600,T
1335,22.Q1,18.9,1346823217,T
1336,21.Q4,19.3,1828521981,T
1337,21.Q3,19.1,1339836364,T
1338,21.Q2,21.2,935588977,T
1339,21.Q1,23.7,1058549388,T
1340,20.Q4,21.6,1224161530,T
1341,20.Q3,20.4,1248679758,T
1342,20.Q2,22.3,1003774316,T
1343,20.Q1,23.0,1117249324,T
1344,19.Q4,28.4,982957591,T
1345,19.Q3,29.1,853834224,T
1346,19.Q2,25.7,891283965,T
1347,19.Q1,23.4,875160822,T
1348,18.Q4,22.7,1035320203,T
1349,18.Q3,23.2,1316043024,T
1350,24.Q3,981.0,11733400,BLK
1351,24.Q2,876.5,13458600,BLK
1352,24.Q1,754.6,15010800,BLK
1353,23.Q4,774.3,13985200,BLK
1354,23.Q3,612.3,14539500,BLK
1355,23.Q2,738.8,12162300,BLK
1356,23.Q1,671.2,10482700,BLK
1357,22.Q4,759.2,15020500,BLK
1358,22.Q3,645.9,19317000,BLK
1359,22.Q2,669.2,12738100,BLK
1360,22.Q1,624.7,17098500,BLK
1361,21.Q4,822.9,16809100,BLK
