,Ticker,Quarter,EPS,BPS,PER,PBR,ROE,ROA,ROIC,Debt_ratio,매출액,영업이익,순이익,자산총액,부채총액,자본총액,영업활동,투자활동,재무활동,금리,금리등락률,GDP,GDP등락률,유가,유가등락률,S&P500,close,volume,Market Cap,Sector,index
1072,PM,19.Q1,4.95,-7.70,17.83,,,19.5,27.20,,"6,751","2,050","1,354","38,042","48,227","-11,968","1,241","-1,596","-3,151",2.5,0.0,2.5,1.9,63.1,-1.93,282.48,86.6,99826100.0,"$193,141",Consumer Staples,42.0
1073,PM,18.Q4,5.08,-8.02,13.12,,,19.4,27.60,,"7,499","2,702","1,910","39,801","50,540","-12,459","2,422",166,"-1,747",2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,76.7,157116000.0,"$193,141",Consumer Staples,42.0
1074,PM,18.Q3,4.3,-7.54,18.93,,,16.1,28.30,,"7,504","3,156","2,247","39,380","49,322","-11,720","1,683",-481,"-1,889",2.25,0.0,2.5,0.0,73.76,0.0,290.72,88.1,151642000.0,"$193,141",Consumer Staples,42.0
1075,ISRG,24.Q3,6.22,43.80,77.83,11.20,15.60,13.7,21.30,13.30,"2,038",577,565,"17,743","2,066","15,583",707,"-1,413",98,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,503.8,28229400.0,"$186,791",Medical,43.0
1076,ISRG,24.Q2,5.82,41.43,75.37,10.73,15.40,13.4,22.00,12.60,"2,010",567,527,"16,650","1,853","14,708",621,-467,50,5.5,0.0,3.0,1.4,85.26,3.96,534.01,444.6,38439900.0,"$186,791",Medical,43.0
1077,ISRG,24.Q1,5.54,39.50,70.74,10.07,15.40,13.3,22.20,12.80,"1,891",469,545,"15,828","1,782","13,963",265,-129,-47,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,370.6,34412900.0,"$186,791",Medical,43.0
1078,ISRG,23.Q4,5.03,37.89,66.06,8.93,14.70,12.6,22.20,15.40,"1,928",450,606,"15,442","2,044","13,308",228,"-1,044",-32,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,378.2,42550900.0,"$186,791",Medical,43.0
1079,ISRG,23.Q3,4.25,35.65,67.71,8.19,13.00,11.1,21.40,16.70,"1,744",466,416,"14,713","2,089","12,539",548,-447,62,5.5,0.25,4.4,2.0,86.72,8.92,443.37,262.2,53561600.0,"$186,791",Medical,43.0
1080,ISRG,23.Q2,3.99,33.85,84.08,10.09,12.50,10.7,19.50,16.40,"1,756",463,421,"13,903","1,944","11,879",666,558,63,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,324.4,45109100.0,"$186,791",Medical,43.0
1081,ISRG,23.Q1,3.66,32.03,68.23,7.98,11.50,9.9,17.40,15.70,"1,696",388,355,"13,053","1,759","11,218",371,573,-381,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,301.2,36696200.0,"$186,791",Medical,43.0
1082,ISRG,22.Q4,3.65,31.04,70.92,8.49,11.30,9.9,16.40,16.90,"1,655",373,325,"12,974","1,861","11,042",438,575,-964,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,245.7,41009700.0,"$186,791",Medical,43.0
1083,ISRG,22.Q3,3.78,32.41,48.58,5.81,11.60,10.2,16.60,14.60,"1,557",399,324,"13,261","1,687","11,515",383,545,-927,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,246.5,55366800.0,"$186,791",Medical,43.0
1084,ISRG,22.Q2,3.92,33.57,50.22,5.99,12.10,10.7,17.00,13.50,"1,522",398,308,"13,705","1,623","12,023",447,466,-482,1.75,1.25,0.3,1.3,108.08,12.49,389.8,230.2,42195600.0,"$186,791",Medical,43.0
1085,ISRG,22.Q1,4.49,33.77,65.65,8.92,14.20,12.5,18.70,12.60,"1,488",408,366,"13,678","1,522","12,102",223,-215,-200,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,239.3,44928800.0,"$186,791",Medical,43.0
1086,ISRG,21.Q4,4.66,33.42,75.30,10.79,15.40,13.5,20.30,13.50,"1,551",450,381,"13,555","1,604","11,901",568,-641,19,0.25,0.0,7.4,3.9,80.0,10.0,453.42,284.2,50011100.0,"$186,791",Medical,43.0
1087,ISRG,21.Q3,4.64,31.98,69.89,10.35,16.00,14.1,21.50,12.90,"1,403",443,381,"12,935","1,475","11,411",501,-839,68,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,361.1,36482200.0,"$186,791",Medical,43.0
1088,ISRG,21.Q2,4.47,30.47,67.11,10.05,16.20,14.2,21.60,13.10,"1,464",511,517,"12,297","1,418","10,838",543,-385,58,0.25,0.0,6.4,0.8,66.0,6.0,422.6,330.5,29490300.0,"$186,791",Medical,43.0
1089,ISRG,21.Q1,3.24,28.67,74.13,8.57,12.40,10.8,17.80,13.30,"1,292",417,426,"11,540","1,350","10,154",478,-597,-102,0.25,0.0,5.6,1.2,60.0,14.5,383.63,288.3,37205700.0,"$186,791",Medical,43.0
1090,ISRG,20.Q4,2.94,27.72,90.68,9.88,11.70,10.2,16.80,14.50,"1,329",416,365,"11,169","1,410","9,732",628,-334,-40,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,249.2,40923300.0,"$186,791",Medical,43.0
1091,ISRG,20.Q3,2.93,26.30,78.85,8.97,12.10,10.4,17.30,14.40,"1,078",270,314,"10,618","1,331","9,258",275,"-1,026",85,0.25,0.0,35.2,63.9,42.9,12.4,342.57,222.4,36901200.0,"$186,791",Medical,43.0
1092,ISRG,20.Q2,3.17,24.94,58.50,7.60,13.70,11.7,18.60,15.30,852,81,68,"10,104","1,337","8,741",230,537,48,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,228.5,45377100.0,"$186,791",Medical,43.0
1093,ISRG,20.Q1,3.87,24.36,41.43,6.75,17.40,14.9,23.00,16.00,"1,100",283,314,"9,891","1,361","8,507",353,-117,-179,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,170.3,59168400.0,"$186,791",Medical,43.0
1094,ISRG,19.Q4,3.85,23.87,49.53,8.27,18.20,15.5,23.40,17.50,"1,278",398,358,"9,733","1,449","8,264",553,-406,51,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,186.6,51242700.0,"$186,791",Medical,43.0
1095,ISRG,19.Q3,3.67,22.42,47.36,8.02,18.30,15.6,23.40,17.40,"1,128",366,397,"9,131","1,354","7,761",396,-217,1.20,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,184.3,41769300.0,"$186,791",Medical,43.0
1096,ISRG,19.Q2,3.38,20.99,50.06,8.34,17.80,15.2,23.80,17.20,"1,099",359,318,"8,532","1,252","7,265",316,-223,-179,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,173.2,40920000.0,"$186,791",Medical,43.0
1097,ISRG,19.Q1,3.2,20.36,56.96,9.30,17.70,15.2,23.90,17.00,974,252,307,"8,235","1,195","7,024",333,-309,-42,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,170.2,64814100.0,"$186,791",Medical,43.0
1098,ISRG,18.Q4,3.16,19.58,48.49,8.19,18.60,15.9,25.90,17.40,"1,047",332,293,"7,847","1,159","6,679",338,-486,34,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,174.5,58161900.0,"$186,791",Medical,43.0
1099,ISRG,18.Q3,2.25,18.36,81.22,10.40,14.30,12.2,27.80,16.40,921,313,293,"7,319","1,030","6,281",320,-573,58,2.25,0.0,2.5,0.0,73.76,0.0,290.72,173.7,73753500.0,"$186,791",Medical,43.0
1100,GE,24.Q3,5.69,17.41,32.73,10.83,26.40,4.3,8.40,570.10,"9,842",916,"1,852","126,698","107,595","18,874","1,508","1,491","-1,459",5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,171.8,102242700.0,"$182,226",Transportation,44.0
1101,GE,24.Q2,4.23,16.99,37.37,9.36,17.80,3.0,6.50,561.10,"9,094","1,553","1,266","123,190","104,347","18,598",913,"-4,286","-2,888",5.5,0.0,3.0,1.4,85.26,3.96,534.01,170.2,129300600.0,"$182,226",Transportation,44.0
1102,GE,24.Q1,3.06,27.43,56.77,6.40,11.50,2.0,5.20,444.90,"16,053",675,"1,537","163,942","132,838","29,855",992,808,-204,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,161.8,205902692.0,"$182,226",Transportation,44.0
1103,GE,23.Q4,8.36,25.18,15.12,5.07,30.90,5.6,10.60,528.00,"19,423",875,"1,592","173,300","144,695","27,403","3,141","1,684",-395,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,105.7,134450786.0,"$182,226",Transportation,44.0
1104,GE,23.Q3,8.84,26.34,12.41,4.20,31.00,5.8,10.60,442.50,"9,302","1,205",352,"156,662","126,830","28,665","1,823","2,453","-3,824",5.5,0.25,4.4,2.0,86.72,8.92,443.37,86.7,143308868.0,"$182,226",Transportation,44.0
1105,GE,23.Q2,8.68,28.65,12.56,3.84,29.80,5.5,10.20,418.80,"8,755","1,013",33,"163,006","130,638","31,194",485,"1,625","-1,162",5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,91.2,126651862.0,"$182,226",Transportation,44.0
1106,GE,23.Q1,7.84,29.06,12.11,3.29,26.20,4.8,9.10,415.90,"14,486",295,"7,506","164,472","131,649","31,652",-259,"-1,796","-3,232",2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,79.0,155150846.0,"$182,226",Transportation,44.0
1107,GE,22.Q4,0.05,30.84,"1,795.19",2.72,0.10,,1.50,456.80,"16,828",114,"2,196","188,851","153,938","33,696","4,499",678,-458,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,64.2,241121352.0,"$182,226",Transportation,44.0
1108,GE,22.Q3,-5.25,28.70,-11.78,2.16,-15.90,-3.0,-3.50,470.60,"14,470",-131,161,"180,877","148,124","31,475","1,423",67,"-1,987",2.5,0.75,2.7,2.4,96.91,-11.17,406.6,48.5,205191879.0,"$182,226",Transportation,44.0
1109,GE,22.Q2,-4.25,31.48,-15.08,2.02,-12.30,-2.3,-2.20,431.70,"14,127",529,-882,"185,540","149,597","34,649",550,"1,969","-1,681",1.75,1.25,0.3,1.3,108.08,12.49,389.8,46.0,226697395.0,"$182,226",Transportation,44.0
1110,GE,22.Q1,-4.47,35.48,-20.58,2.58,-13.00,-2.3,-2.50,388.90,"12,675",-946,"-1,136","191,961","151,678","39,005",-556,-444,"-1,459",0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,46.4,233598656.0,"$182,226",Transportation,44.0
1111,GE,21.Q4,-6.0,36.71,-15.78,2.57,-18.20,-2.9,-3.10,390.10,"2,576","-1,211","-3,661","198,874","157,262","40,310","2,581","21,153","-32,996",0.25,0.0,7.4,3.9,80.0,10.0,453.42,58.9,231129542.0,"$182,226",Transportation,44.0
1112,GE,21.Q3,-0.41,34.14,-273.17,3.02,-1.20,-0.2,0.80,528.80,"18,569","1,121","1,257","237,133","198,172","37,477","2,341",332,-395,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,65.3,220162741.0,"$182,226",Transportation,44.0
1113,GE,21.Q2,-2.58,30.52,-42.07,3.53,-8.30,-1.1,-0.60,604.70,"18,253",652,"-1,131","237,559","202,512","33,487",518,-308,"-10,401",0.25,0.0,6.4,0.8,66.0,6.0,422.6,64.5,245270467.0,"$182,226",Transportation,44.0
1114,GE,21.Q1,-3.58,30.64,-30.30,3.43,-11.20,-1.5,-0.70,625.30,"17,071",496,"-2,802","245,164","210,011","33,585","-1,959",202,"-1,605",0.25,0.0,5.6,1.2,60.0,14.5,383.63,65.4,248517393.0,"$182,226",Transportation,44.0
1115,GE,20.Q4,4.63,32.47,18.09,2.66,15.20,2.0,2.90,616.40,"21,009",739,"2,636","256,211","219,138","35,552","3,628","-1,031","-4,814",0.25,0.0,4.4,-30.8,45.5,2.6,369.85,53.2,338299251.0,"$182,226",Transportation,44.0
1116,GE,20.Q3,2.96,30.41,16.40,1.64,10.20,1.3,2.00,659.80,"18,529",29,"-1,144","254,315","219,522","33,269","1,335",-740,"-3,040",0.25,0.0,35.2,63.9,42.9,12.4,342.57,37.0,499428781.0,"$182,226",Transportation,44.0
1117,GE,20.Q2,-4.59,30.80,-12.07,1.77,-15.80,-1.9,-0.80,657.00,"16,805","-2,013","-1,987","256,487","221,233","33,674","-1,162",-663,"-4,079",0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,30.3,352963603.0,"$182,226",Transportation,44.0
1118,GE,20.Q1,-2.59,32.30,-24.51,1.97,-8.90,-1.0,0.20,638.10,"19,490",618,"6,199","262,021","225,162","35,284",-233,"19,105","-7,919",1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,33.9,505934362.0,"$182,226",Transportation,44.0
1119,GE,19.Q4,-4.99,25.94,-17.92,3.44,-17.10,-1.9,-0.50,831.00,"21,245",114,729,"265,177","235,316","28,316","6,701","3,927","-2,044",1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,62.1,299534931.0,"$182,226",Transportation,44.0
1120,GE,19.Q3,-4.96,25.61,-14.44,2.79,-16.60,-1.8,-0.30,837.10,"23,360",437,"-9,423","263,009","233,856","27,935","1,841","1,668","-7,528",2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,49.7,250427271.0,"$182,226",Transportation,44.0
1121,GE,19.Q2,-17.28,32.86,-4.89,2.56,-56.20,-6.0,-4.50,714.70,"23,414","1,029",127,"312,109","255,980","35,816",70,-108,"-2,826",2.5,0.0,2.4,-0.1,66.7,3.6,293.0,52.1,205450821.0,"$182,226",Transportation,44.0
1122,GE,19.Q1,-16.64,32.31,-4.81,2.47,-47.30,-5.6,-3.90,736.70,"22,202","1,909","3,588","315,082","259,020","35,161",122,"3,490","-3,735",2.5,0.0,2.5,1.9,63.1,-1.93,282.48,50.7,288692648.0,"$182,226",Transportation,44.0
1123,GE,18.Q4,-20.96,28.49,-2.89,2.13,-52.60,-6.9,-5.30,837.90,"16,670","1,163",761,"311,072","259,591","30,981","8,567","6,644","-6,839",2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,48.7,519833877.0,"$182,226",Transportation,44.0
1124,GE,18.Q3,-33.04,28.95,-2.73,3.12,-72.30,-10.4,-9.70,837.60,"23,392","-21,323","-22,769","311,691","263,468","31,454","-2,914","6,199","-4,054",2.25,0.0,2.5,0.0,73.76,0.0,290.72,48.4,598687760.0,"$182,226",Transportation,44.0
1125,INTU,24.Q4,10.29,64.77,58.60,9.43,16.20,9.2,45.00,83.00,"3,283",271,197,"33,193","15,057","18,136",362,-188,761,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,,,"$180,096",Computer and Technology,45.0
1126,INTU,24.Q3,10.43,65.84,61.08,9.82,16.70,9.7,46.90,74.30,"3,184",-151,-20,"32,132","13,696","18,436",417,-252,454,5.5,0.0,3.0,1.4,85.26,3.96,534.01,610.3,27997600.0,"$180,096",Computer and Technology,45.0
1127,INTU,24.Q2,10.83,66.99,57.02,9.34,17.60,10.5,49.10,68.30,"6,737","3,105","2,389","31,560","12,803","18,757","3,951",-219,"-1,684",5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,647.3,26565700.0,"$180,096",Computer and Technology,45.0
1128,INTU,24.Q1,9.79,60.39,63.80,10.45,16.10,9.6,45.50,75.60,"3,386",369,353,"29,688","12,780","16,908",613,34,-16,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,625.6,27566100.0,"$180,096",Computer and Technology,45.0
1129,INTU,23.Q4,9.14,60.69,53.66,8.16,15.30,9.2,43.60,67.70,"2,978",307,241,"28,488","11,496","16,992",-97,210,849,5.5,0.25,4.4,2.0,86.72,8.92,443.37,631.3,24557200.0,"$180,096",Computer and Technology,45.0
1130,INTU,23.Q3,8.42,61.46,60.11,8.30,14.30,8.6,39.90,60.90,"2,712",17,89,"27,780","10,511","17,269",842,-373,"-1,365",5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,495.0,31635100.0,"$180,096",Computer and Technology,45.0
1131,INTU,23.Q2,7.92,62.61,55.63,7.08,13.60,8.1,37.80,64.40,"6,018","2,778","2,087","28,921","11,329","17,592","3,592",155,"-1,549",2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,511.7,32112200.0,"$180,096",Computer and Technology,45.0
1132,INTU,23.Q1,6.82,56.38,61.02,7.50,11.90,7.0,32.70,71.70,"3,041",270,168,"27,202","11,360","15,842",284,-448,-442,4.5,2.0,3.4,0.7,84.88,-12.03,393.28,444.0,25706400.0,"$180,096",Computer and Technology,45.0
1133,INTU,22.Q4,6.57,57.18,64.16,7.50,11.50,6.9,30.40,68.60,"2,597",76,40,"27,085","11,018","16,067",328,-256,-913,2.5,0.75,2.7,2.4,96.91,-11.17,406.6,422.7,28363700.0,"$180,096",Computer and Technology,45.0
1134,INTU,22.Q3,7.28,58.72,62.28,7.83,14.10,8.5,38.40,68.70,"2,414",-75,-56,"27,734","11,293","16,441",339,-311,-897,1.75,1.25,0.3,1.3,108.08,12.49,389.8,427.5,31805700.0,"$180,096",Computer and Technology,45.0
1135,INTU,22.Q2,8.81,60.15,47.33,6.98,19.20,11.7,53.50,68.10,"5,632","2,395","1,794","28,514","11,553","16,961","3,320",-428,-443,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,456.2,29590500.0,"$180,096",Computer and Technology,45.0
1136,INTU,22.Q1,7.83,55.11,72.39,10.08,19.20,12.0,56.00,68.70,"2,673",56,100,"26,303","10,708","15,595",85,"-5,478","3,858",0.25,0.0,7.4,3.9,80.0,10.0,453.42,418.8,33245400.0,"$180,096",Computer and Technology,45.0
1137,INTU,21.Q4,7.55,35.65,81.72,17.56,21.80,13.8,72.40,52.80,"2,007",195,228,"14,870","5,137","9,733",145,796,-786,0.25,0.0,3.5,-2.9,70.0,4.0,453.08,555.2,41680700.0,"$180,096",Computer and Technology,45.0
1138,INTU,21.Q3,7.56,36.55,70.23,14.67,24.30,14.8,73.20,57.20,"2,561",402,380,"15,516","5,647","9,869",542,-437,-597,0.25,0.0,6.4,0.8,66.0,6.0,422.6,626.0,23103300.0,"$180,096",Computer and Technology,45.0
1139,INTU,21.Q2,7.8,36.47,53.06,11.34,29.20,16.7,81.10,58.30,"4,173","1,914","1,464","15,758","5,803","9,955","2,384",-262,-992,0.25,0.0,5.6,1.2,60.0,14.5,383.63,530.0,21090700.0,"$180,096",Computer and Technology,45.0
1140,INTU,21.Q1,6.61,32.84,54.33,10.70,29.20,16.3,82.60,64.60,"1,576",-25,20,"14,598","5,730","8,868",279,"-3,136",-434,0.25,0.0,4.4,-30.8,45.5,2.6,369.85,412.2,21303200.0,"$180,096",Computer and Technology,45.0
1141,INTU,20.Q4,7.45,19.94,41.88,15.71,41.80,22.4,112.70,85.10,"1,323",209,198,"9,707","4,462","5,245",45,-130,"-1,153",0.25,0.0,35.2,63.9,42.9,12.4,342.57,361.2,26999700.0,"$180,096",Computer and Technology,45.0
1142,INTU,20.Q3,6.92,19.56,43.75,15.65,42.50,23.1,123.90,114.10,"1,816",483,445,"10,931","5,825","5,106",287,14,"2,830",0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,314.7,21960200.0,"$180,096",Computer and Technology,45.0
1143,INTU,20.Q2,5.07,18.16,52.57,14.83,33.70,19.9,121.90,63.80,"3,002","1,413","1,084","7,764","3,024","4,740","1,937",-15,-254,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,306.4,26724400.0,"$180,096",Computer and Technology,45.0
1144,INTU,20.Q1,6.18,14.28,44.75,19.58,43.00,25.0,155.90,79.80,"1,696",270,240,"6,701","2,974","3,727",317,-39,-217,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,269.8,29428200.0,"$180,096",Computer and Technology,45.0
1145,INTU,19.Q4,5.99,13.92,42.39,18.43,44.40,25.6,182.70,70.20,"1,165",10,57,"6,183","2,550","3,633",-127,-57,-325,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,280.4,26141100.0,"$180,096",Computer and Technology,45.0
1146,INTU,19.Q3,5.89,14.42,46.17,19.18,46.50,26.5,221.00,67.60,994,-153,-44,"6,283","2,534","3,749",-122,-318,-340,2.5,0.0,2.4,-0.1,66.7,3.6,293.0,257.5,27074600.0,"$180,096",Computer and Technology,45.0
1147,INTU,19.Q2,5.91,15.65,41.61,15.98,50.20,28.0,230.30,70.00,"3,272","1,784","1,378","6,917","2,847","4,070","2,248",-209,-215,2.5,0.0,2.5,1.9,63.1,-1.93,282.48,277.3,23550400.0,"$180,096",Computer and Technology,45.0
1148,INTU,19.Q1,5.22,10.75,40.85,20.03,51.00,25.9,222.60,90.80,"1,502",233,189,"5,335","2,539","2,796",341,-57,-299,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,251.1,35423900.0,"$180,096",Computer and Technology,45.0
1149,INTU,18.Q4,5.2,10.70,39.99,19.62,59.90,26.3,233.80,77.10,"1,016",-10,34,"4,928","2,146","2,782",-143,-51,-111,2.25,0.0,2.5,0.0,73.76,0.0,290.72,215.8,30602200.0,"$180,096",Computer and Technology,45.0
1150,GS,24.Q3,34.08,373.15,13.63,1.29,9.60,0.7,0.70,"1,325.80","12,699","3,987","2,990","250,355","1,606,880","121,200","-38,060","-29,286","10,340",5.25,-0.25,3.1,0.1,84.0,-1.26,562.01,517.8,41889200.0,"$177,704",Finance,46.0
1151,GS,24.Q2,31.15,362.23,13.80,1.22,9.00,0.6,0.60,"1,284.00","12,731","3,916","3,043","242,986","1,533,850","119,463","6,120","-5,243","-2,371",5.5,0.0,3.0,1.4,85.26,3.96,534.01,509.0,52458200.0,"$177,704",Finance,46.0
1152,GS,24.Q1,25.61,353.24,15.54,1.15,7.50,0.5,0.50,"1,332.70","14,213","5,237","4,132","256,662","1,579,894","118,546","-28,038","-7,980","7,171",5.5,0.0,1.6,-1.6,81.3,-2.24,521.21,426.7,54683800.0,"$177,704",Finance,46.0
1153,GS,23.Q4,22.87,343.03,15.91,1.08,6.80,0.5,0.50,"1,304.20","11,318","2,254","2,008","230,728","1,524,689","116,905","-28,358","-3,342","28,016",5.5,0.0,3.2,-1.2,83.54,-3.18,469.33,384.0,52628000.0,"$177,704",Finance,46.0
1154,GS,23.Q3,20.69,346.26,14.76,0.91,6.20,0.5,0.50,"1,244.80","11,817","2,756","2,058","252,342","1,459,876","117,277","-25,534","-8,033","6,442",5.5,0.25,4.4,2.0,86.72,8.92,443.37,303.6,49100700.0,"$177,704",Finance,46.0
1155,GS,23.Q2,23.47,340.32,12.91,0.92,7.10,0.5,0.50,"1,248.90","10,895","1,736","1,216","257,843","1,454,893","116,493","31,901","-3,959","13,886",5.25,2.5,2.4,-0.4,77.8,-2.55,493.28,355.9,53389200.0,"$177,704",Finance,46.0
1156,GS,23.Q1,28.12,339.03,10.95,0.93,8.50,0.7,0.60,"1,209.10","12,224","3,993","3,234","266,301","1,420,840","117,509","9,404","-1,978","-20,544",2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91,343.4,41874400.0,"$177,704",Finance,46.0
1157,GS,22.Q4,30.06,332.83,10.80,0.99,9.20,0.7,0.70,"1,130.30","10,593","1,530","1,326","262,045","1,324,610","117,189","-33,162","-6,292","-9,576",4.5,2.0,3.4,0.7,84.88,-12.03,393.28,365.8,72602300.0,"$177,704",Finance,46.0
1158,GS,22.Q3,37.6,338.12,7.47,0.84,11.60,0.9,0.80,"1,204.40","11,975","3,756","3,069","278,457","1,436,704","119,290","16,010","-14,159","1,621",2.5,0.75,2.7,2.4,96.91,-11.17,406.6,344.5,50063200.0,"$177,704",Finance,46.0
1159,GS,22.Q2,44.28,332.03,6.49,0.87,14.00,1.0,1.00,"1,258.50","11,864","3,544","2,927","279,984","1,483,353","117,871","45,394","-38,488","14,456",1.75,1.25,0.3,1.3,108.08,12.49,389.8,333.4,53637700.0,"$177,704",Finance,46.0
1160,GS,22.Q1,51.57,328.13,6.11,0.97,16.90,1.2,1.20,"1,279.30","12,933","4,656","3,939","292,981","1,474,202","115,239","-19,534","-17,021","53,101",0.5,0.25,-1.0,-8.4,95.59,15.59,4.09,305.5,60544400.0,"$177,704",Finance,46.0
1161,GS,21.Q4,59.45,313.63,6.06,1.17,20.30,1.5,1.40,"1,231.80","12,639","5,025","3,935","251,931","1,354,062","109,926","30,274","-13,938","38,247",0.25,0.0,7.4,3.9,80.0,10.0,453.42,354.7,86070200.0,"$177,704",Finance,46.0
1162,GS,21.Q3,60.64,305.19,5.87,1.20,21.60,1.6,1.50,"1,257.70","13,608","6,842","5,378","252,120","1,336,933","106,297","-39,260","-4,819","15,620",0.25,0.0,3.5,-2.9,70.0,4.0,453.08,413.4,52460700.0,"$177,704",Finance,46.0
1163,GS,21.Q2,54.69,290.45,6.56,1.27,20.30,1.6,1.50,"1,262.20","15,388","6,840","5,486","238,697","1,286,032","101,890","20,467","-9,221","37,888",0.25,0.0,6.4,0.8,66.0,6.0,422.6,374.9,53710100.0,"$177,704",Finance,46.0
1164,GS,21.Q1,40.2,273.88,7.80,1.16,15.40,1.2,1.20,"1,232.70","17,704","8,337","6,836","224,268","1,203,884","97,664","-5,183","-2,487","42,983",0.25,0.0,5.6,1.2,60.0,14.5,383.63,348.5,64000400.0,"$177,704",Finance,46.0
1165,GS,20.Q4,24.74,269.17,10.18,0.95,9.60,0.8,0.80,"1,112.30","11,741","5,541","4,506","190,658","1,067,096","95,932","11,207","-8,923","-4,450",0.25,0.0,4.4,-30.8,45.5,2.6,369.85,271.2,73466400.0,"$177,704",Finance,46.0
1166,GS,20.Q3,17.33,260.33,11.02,0.75,6.90,0.6,0.60,"1,121.90","10,781","4,299","3,367","187,357","1,039,409","92,650","34,936","2,996","-17,330",0.25,0.0,35.2,63.9,42.9,12.4,342.57,189.0,71860700.0,"$177,704",Finance,46.0
1167,GS,20.Q2,13.14,253.10,14.05,0.76,5.30,0.5,0.50,"1,168.00","13,295","1,291",373,"199,211","1,051,494","90,029","-11,647","3,907","34,850",0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34,198.0,84411600.0,"$177,704",Finance,46.0
1168,GS,20.Q1,18.42,258.04,7.82,0.58,7.50,0.7,0.60,"1,079.70","8,743","1,348","1,213","213,178","997,377","92,379","-53,031","-32,336","57,310",1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46,183.4,84992100.0,"$177,704",Finance,46.0
1169,GS,19.Q4,21.03,242.91,10.31,0.90,8.70,0.8,0.80,"1,000.10","9,955","2,321","1,917","174,817","902,703","90,265","49,831","-3,320","-7,059",1.75,-0.5,2.8,-2.0,63.25,1.95,322.41,237.8,70831600.0,"$177,704",Finance,46.0
1170,GS,19.Q3,22.37,248.68,8.77,0.81,9.40,0.9,0.80,994.80,"8,323","2,416","1,877","188,161","915,308","92,012","9,774","-19,584","12,812",2.25,-0.25,4.8,2.4,61.3,-5.4,253.12,213.4,61684500.0,"$177,704",Finance,46.0
1171,GS,19.Q2,23.86,242.70,8.18,0.82,10.20,1.0,0.90,939.60,"9,461","3,127","2,421","185,279","854,011","90,892","8,631",807,"-6,230",2.5,0.0,2.4,-0.1,66.7,3.6,293.0,220.1,51995900.0,"$177,704",Finance,46.0
1172,GS,19.Q1,24.03,237.69,7.60,0.78,10.50,1.0,0.90,925.10,"8,807","2,719","2,251","180,997","835,076","90,273","-44,368","-2,139","3,844",2.5,0.0,2.5,1.9,63.1,-1.93,282.48,205.9,63471300.0,"$177,704",Finance,46.0
1173,GS,18.Q4,25.27,234.00,6.30,0.69,11.40,1.0,0.90,933.20,"8,080","2,708","2,538","180,235","841,611","90,185","14,244","-1,985",-583,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92,198.0,89708600.0,"$177,704",Finance,46.0
