Ticker,Quarter,매출액,영업이익,순이익,자산총액,부채총액,자본총액,영업활동,투자활동,재무활동
JPM,22.12/31,"34,547","15,525","10,597","300,141","3,373,411","292,332","101,222","-51,530","-142,344"
JPM,22.09/30,"32,716","13,538","9,255","300,016","3,485,866","288,018","-18,204","39,522","-32,883"
JPM,22.06/30,"30,715","11,966","8,195","313,326","3,555,171","286,143","66,018","-53,203","-83,802"
JPM,22.03/31,"30,717","11,526","7,845","320,671","3,668,788","285,899","-41,917","-72,608","132,772"
JPM,21.12/31,"29,257","11,369","9,927","262,755","3,449,440","294,127","85,095","-100,158","-2,022"
JPM,21.09/30,"29,647","12,584","11,229","268,604","3,467,535","290,041","23,331","-62,275","97,047"
JPM,21.06/30,"30,479","12,812","11,496","297,082","3,397,870","286,386","13,530","17,698","-37,943"
JPM,21.03/31,"32,266","13,541","13,851","285,066","3,408,622","280,714","-43,872","15,391","218,911"
JPM,20.12/31,"29,335","13,287","11,698","231,285","3,105,403","279,354","-28,052","-63,706","125,958"
JPM,20.09/30,"29,255","12,380","9,015","234,256","2,974,963","271,113","-14,688","-14,727","19,251"
JPM,20.06/30,"33,075","16,133","4,265","230,916","2,948,649","264,466","82,919","-47,646","89,131"
JPM,20.03/31,"28,286","11,495","2,431","253,874","2,878,169","261,262","-120,089","-135,833","362,305"
JPM,19.12/31,"28,606","12,313","8,091","210,407","2,426,049","261,330","82,811","-15,558","-63,019"
JPM,19.09/30,"29,291","12,919","8,606","225,063","2,500,313","264,348","16,015","-63,925","39,537"
JPM,19.06/30,"28,747","12,491","9,192","216,137","2,464,164","263,215","-13,854","-8,877","-12,966"
JPM,19.03/31,"29,123","12,728","8,753","216,173","2,477,351","259,837","-80,880","36,301","69,435"
JPM,18.12/31,"25,863","10,389","6,642","196,710","2,366,017","256,515","1,849","-159,638","17,839"
JPM,18.09/30,"27,260","11,637","7,948","209,707","2,356,227","258,956","13,189",-808,"2,553"
V,24.09/30,"9,617","6,349","5,318","94,511","55,374","39,137","6,664",584,"-7,069"
V,24.06/30,"8,900","5,938","4,872","91,040","51,311","39,729","5,134",555,"-5,311"
V,24.03/31,"8,775","5,354","4,663","92,399","51,914","40,485","4,538","-1,176","-3,874"
V,23.12/31,"8,634","5,954","4,890","91,409","51,676","39,733","3,614","-1,889","-4,379"
V,23.09/30,"8,609","5,550","4,681","90,499","51,766","38,733","6,927","-1,188","-4,580"
V,23.06/30,"8,123","5,024","4,156","89,234","50,253","38,981","5,797",17,"-3,919"
V,23.03/31,"7,985","5,336","4,257","86,755","48,190","38,565","3,860",-325,"-2,926"
V,22.12/31,"7,936","5,090","4,179","85,387","48,463","36,924","4,171",-510,"-6,347"
V,22.09/30,"7,787","5,087","3,940","85,501","49,920","35,581","5,876",107,"-4,040"
V,22.06/30,"7,275","4,148","3,411","85,410","49,927","35,483","5,252","-2,063",-289
V,22.03/31,"7,189","4,802","3,647","81,808","45,819","35,989","3,489","-1,785","-3,400"
V,21.12/31,"7,059","4,776","3,959","81,929","45,735","36,194","4,232",-547,"-4,967"
V,21.09/30,"6,559","4,315","3,584","82,896","45,307","37,589","3,971","-1,698","-3,619"
V,21.06/30,"6,130","4,064","2,575","82,671","44,881","37,790","4,414",72,"-2,846"
V,21.03/31,"5,729","3,581","3,026","80,195","42,499","37,696","3,329",835,"-2,373"
V,20.12/31,"5,687","3,844","3,126","80,426","42,747","37,679","3,513",639,"-5,572"
V,20.09/30,"5,101","3,142","2,137","80,919","44,709","36,210","2,096",-881,755
V,20.06/30,"4,837","2,999","2,373","77,884","42,360","35,524","3,002",-133,"1,164"
V,20.03/31,"5,854","3,924","3,084","72,820","38,235","34,585","1,467","1,879","-2,754"
V,19.12/31,"6,054","4,016","3,272","74,781","39,511","35,270","3,875",562,"-3,133"
V,19.09/30,"6,137","3,735","3,025","72,574","37,890","34,684","4,042","-1,004","-2,660"
V,19.06/30,"5,840","3,908","3,101","70,249","35,254","34,995","3,384",809,"-3,915"
V,19.03/31,"5,494","3,641","2,977","69,865","35,590","34,275","2,064",-326,"-2,468"
V,18.12/31,"5,506","3,717","2,977","71,655","37,560","34,095","3,294",-70,"-3,018"
V,18.09/30,"5,434","3,406","2,845","69,225","35,219","34,006","3,476","-1,779","-2,046"
MA,24.09/30,"7,369","4,004","3,263","47,237","39,739","7,440","5,136",-256,-857
MA,24.06/30,"6,961","4,036","3,258","42,333","34,851","7,421","3,138",-294,"-3,257"
MA,24.03/31,"6,348","3,604","3,011","42,602","35,294","7,243","1,672",-174,"-2,681"
MA,23.12/31,"6,548","3,372","2,791","42,448","35,451","6,929","4,130",-214,"-2,350"
MA,23.09/30,"6,533","3,844","3,198","39,674","33,293","6,311","3,233",-522,"-2,404"
MA,23.06/30,"6,269","3,656","2,845","39,004","33,425","5,504","2,698",-218,"-2,779"
MA,23.03/31,"5,748","3,136","2,361","38,936","33,529","5,330","1,919",-397,"-1,955"
MA,22.12/31,"5,817","3,184","2,525","38,724","32,347","6,298","3,100",-350,"-3,614"
MA,22.09/30,"5,756","3,112","2,499","37,612","31,169","6,361","3,856",-308,"-1,739"
MA,22.06/30,"5,497","3,018","2,275","36,231","29,969","6,171","2,457",-525,"-2,821"
MA,22.03/31,"5,167","2,950","2,631","37,163","30,033","7,034","1,782",-287,"-2,154"
MA,21.12/31,"5,216","2,827","2,379","37,669","30,257","7,312","3,189",-438,"-1,617"
MA,21.09/30,"4,985","2,717","2,414","35,410","28,608","6,703","2,543",-132,"-2,137"
MA,21.06/30,"4,528","2,341","2,066","34,911","28,342","6,442","2,268","-1,142","-2,195"
MA,21.03/31,"4,155","2,197","1,828","34,800","28,347","6,327","1,463","-3,560",-606
MA,20.12/31,"4,120","2,058","1,785","33,584","27,067","6,391","2,253","-1,054","-1,375"
MA,20.09/30,"3,837","2,105","1,513","31,594","25,713","5,796","1,654",-199,"-2,468"
MA,20.06/30,"3,335","1,707","1,420","32,127","25,579","6,470","1,458",-119,-409
MA,20.03/31,"4,009","2,211","1,693","30,648","25,150","5,398","1,859",-507,"2,100"
MA,19.12/31,"4,414","2,399","2,100","29,236","23,245","5,893","2,980",-460,-582
MA,19.09/30,"4,467","2,655","2,108","25,981","20,932","4,949","2,355",-626,"-2,125"
MA,19.06/30,"4,113","2,397","2,048","24,731","19,622","5,008","1,536",-767,-937
MA,19.03/31,"3,889","2,213","1,862","23,520","18,257","5,168","1,312",213,"-2,223"
MA,18.12/31,"3,807","1,234",899,"24,860","19,371","5,395","1,332",-269,"-1,133"
MA,18.09/30,"3,898","2,287","1,899","23,340","17,473","5,775","2,367",-231,"-1,417"
ORCL,24.11/30,"14,059","4,220","3,151","148,483","134,247","13,746","1,304","-3,788","2,938"
ORCL,24.08/31,"13,307","3,991","2,929","144,214","132,945","10,816","7,427","-2,765","-4,585"
ORCL,24.05/31,"14,287","4,686","3,144","140,976","131,737","8,704","6,081","-2,766","-2,274"
ORCL,24.02/29,"13,280","3,750","2,401","137,082","130,900","5,623","5,475","-1,783","-2,463"
ORCL,23.11/30,"12,941","3,622","2,503","134,324","129,946","3,866",143,"-1,249","-2,289"
ORCL,23.08/31,"12,453","3,296","2,420","136,662","133,821","2,370","6,974","-1,562","-3,528"
ORCL,23.05/31,"13,836","4,140","3,319","134,384","132,828","1,073","5,647","-1,612","-2,440"
ORCL,23.02/28,"12,398","3,260","1,896","131,620","133,532","-2,421","4,275","-2,778",-105
ORCL,22.11/30,"12,275","3,071","1,741","128,469","132,245","-4,246",849,"-2,658","-1,855"
ORCL,22.08/31,"11,445","2,623","1,548","130,309","135,758","-5,875","6,394","-29,436","12,310"
ORCL,22.05/31,"11,840","4,502","3,189","109,297","115,065","-6,220","3,985","-1,161","-4,026"
ORCL,22.02/28,"10,513","3,822","2,319","108,644","116,855","-8,696","3,845","2,432","-1,579"
ORCL,21.11/30,"10,360",-824,"-1,247","106,897","116,555","-10,101","-3,682","10,730","-12,053"
ORCL,21.08/31,"9,728","3,427","2,457","122,924","124,054","-1,541","5,391",-781,"-11,468"
ORCL,21.05/31,"11,227","4,541","4,032","131,107","125,155","5,238","4,842","-3,911","6,798"
ORCL,21.02/28,"10,085","3,878","5,021","118,109","108,472","8,900","3,704","-3,384","-6,129"
ORCL,20.11/30,"9,800","3,583","2,442","110,014","101,398","7,917","1,388","3,852","-4,554"
ORCL,20.08/31,"9,367","3,211","2,251","113,546","103,406","9,491","5,953","-9,655","-6,493"
ORCL,20.05/31,"10,439","4,308","3,116","115,438","102,721","12,074","3,614","-4,256","14,133"
ORCL,20.02/29,"9,796","3,528","2,571","96,704","81,823","14,235","3,012",480,"-4,169"
ORCL,19.11/30,"9,614","3,183","2,311","98,443","82,258","15,563",513,"1,233","-8,294"
ORCL,19.08/31,"9,218","2,877","2,137","106,229","87,210","18,433","6,000","12,386","-7,802"
ORCL,19.05/31,"11,137","4,257","3,740","108,709","86,346","21,785","4,422","7,906","-6,461"
ORCL,19.02/28,"9,614","3,399","2,745","109,438","85,200","23,714","2,861","13,199","-12,239"
ORCL,18.11/30,"9,562","3,101","2,333","118,318","87,263","30,572",546,"1,920","-10,023"
XOM,24.09/30,"90,016","13,233","8,610","461,916","185,516","268,592","17,569","-6,240","-11,106"
XOM,24.06/30,"93,060","13,936","9,240","460,707","184,441","268,405","10,560","-4,869","-12,558"
XOM,24.03/31,"83,083","12,590","8,220","377,918","164,866","205,250","14,664","-4,577","-7,982"
XOM,23.12/31,"84,344","10,897","7,630","376,317","163,779","204,802","13,682","-5,714","-9,555"
XOM,23.09/30,"90,760","13,868","9,070","372,259","164,726","199,703","15,963","-4,279","-8,059"
XOM,23.06/30,"82,914","11,905","7,880","363,248","156,251","199,046","9,383","-4,356","-8,176"
XOM,23.03/31,"86,564","16,962","11,430","369,371","162,957","198,685","16,341","-4,925","-8,507"
XOM,22.12/31,"95,429","19,049","12,750","369,067","166,594","195,049","17,621","-5,355","-13,937"
XOM,22.09/30,"112,070","25,631","19,660","370,152","177,109","186,100","24,425","-2,378","-9,793"
XOM,22.06/30,"115,681","25,127","17,850","367,774","183,266","177,316","19,963","-3,064","-8,671"
XOM,22.03/31,"90,500","8,744","5,480","354,771","178,245","169,215","14,788","-3,945","-6,713"
XOM,21.12/31,"84,965","11,950","8,870","338,923","163,240","168,577","17,124","-2,110","-12,959"
XOM,21.09/30,"73,786","9,820","6,750","336,688","169,182","160,589","12,091","-3,054","-7,657"
XOM,21.06/30,"67,742","6,561","4,690","337,289","171,733","158,571","9,650","-2,716","-7,022"
XOM,21.03/31,"59,147","3,850","2,730","333,770","169,669","156,974","9,264","-2,355","-7,785"
XOM,20.12/31,"46,540","-26,300","-20,070","332,750","168,620","157,150","4,005","-3,302","-5,283"
XOM,20.09/30,"46,199",-93,-680,"358,043","173,431","177,400","4,389","-3,709","-4,494"
XOM,20.06/30,"32,605","-1,323","-1,080","361,495","174,342","180,183",0,"-5,081","6,277"
XOM,20.03/31,"56,158",-9,-610,"355,804","167,061","182,079","6,274","-6,367","8,785"
XOM,19.12/31,"67,173","6,615","5,690","362,597","163,659","191,650","6,352","-4,264","-4,456"
XOM,19.09/30,"65,049","4,953","3,170","359,361","162,252","189,915","9,079","-6,150","-1,666"
XOM,19.06/30,"69,091","4,848","3,130","360,729","162,264","191,377","5,947","-6,877",548
XOM,19.03/31,"63,625","4,470","2,350","356,189","158,168","191,222","8,338","-5,793","-1,044"
XOM,18.12/31,"71,895","8,336","6,000","346,196","147,668","191,794","8,607","-5,584","-5,501"
XOM,18.09/30,"76,605","9,280","6,240","354,628","157,797","190,365","11,108","-3,907","-4,959"
UNH,24.09/30,"100,820","8,708","6,055","299,309","194,854","94,535","13,945","-5,651","-2,205"
UNH,24.06/30,"98,855","7,875","4,216","286,056","186,822","89,359","6,746","-7,417","-1,196"
UNH,24.03/31,"99,796","7,931","-1,409","284,210","187,292","86,688","1,144","-6,340","8,231"
UNH,23.12/31,"94,427","7,689","5,455","273,720","174,801","88,756","-5,193","-1,187","-7,156"
UNH,23.09/30,"92,361","8,526","5,841","282,063","188,083","84,494","6,902","-2,639","-7,104"
UNH,23.06/30,"92,903","8,057","5,474","280,164","188,008","82,353","11,032",-728,"-10,459"
UNH,23.03/31,"91,931","8,086","5,611","283,679","193,057","81,312","16,327","-11,020","13,190"
UNH,22.12/31,"82,787","6,891","4,761","245,705","159,358","77,772","-4,533","-15,369","4,392"
UNH,22.09/30,"80,894","7,462","5,262","243,064","160,143","74,646","18,549",-847,"-3,416"
UNH,22.06/30,"80,332","7,132","5,070","230,172","149,045","72,820","6,871","-8,587",946
UNH,22.03/31,"80,149","6,950","5,027","221,238","143,591","72,766","5,319","-3,673","2,304"
UNH,21.12/31,"73,743","5,541","4,071","212,206","135,727","71,760","3,218",716,"-3,627"
UNH,21.09/30,"72,337","5,712","4,086","213,045","138,413","70,278","7,580","-1,879","-4,397"
UNH,21.06/30,"71,321","5,978","4,266","210,292","136,971","69,014","5,540","-5,502",-218
UNH,21.03/31,"70,196","6,739","4,862","205,171","134,589","66,404","6,005","-3,707",787
UNH,20.12/31,"65,467","3,517","2,212","197,289","126,750","65,491","6,101","-5,178","-1,596"
UNH,20.09/30,"65,115","4,651","3,172","190,969","121,018","65,231","3,127","-2,869","-5,018"
UNH,20.06/30,"62,138","9,241","6,637","192,483","124,126","63,624","10,003","-2,952","-6,279"
UNH,20.03/31,"64,421","4,996","3,382","189,067","127,463","56,977","2,943","-1,533","9,303"
UNH,19.12/31,"60,901","5,095","3,541","173,889","111,727","57,616","6,205","-1,388","-6,212"
UNH,19.09/30,"60,351","5,014","3,538","173,709","113,962","54,996","3,150","-4,433",-56
UNH,19.06/30,"60,595","4,744","3,293","167,200","109,144","53,103","5,874","-5,462",915
UNH,19.03/31,"60,308","4,832","3,467","161,197","104,692","51,724","3,234","-1,416",-272
UNH,18.12/31,"58,417","4,497","3,040","152,221","95,994","51,696","2,396","-1,140",-672
UNH,18.09/30,"56,556","4,590","3,188","151,087","96,722","50,010",941,"-4,547","-4,480"
COST,24.11/24,"62,151","2,196","1,798","73,386","48,935","24,451","3,260",-985,"-1,193"
COST,24.09/01,"79,697","3,042","2,354","69,831","46,209","23,622","2,958","-1,703","-1,816"
COST,24.05/12,"58,515","2,197","1,681","67,911","46,140","21,771","2,999",-954,-698
COST,24.02/18,"58,442","2,062","1,743","66,323","45,563","20,760",731,"-1,386","-7,276"
COST,23.11/26,"57,799","1,984","1,589","73,723","47,576","26,147","4,651",-366,-974
COST,23.09/03,"78,939","2,781","2,160","68,994","43,936","25,058","3,725","-1,825",-664
COST,23.05/07,"53,648","1,679","1,302","66,752","43,179","23,568","1,541","-1,282",-735
COST,23.02/12,"55,266","1,903","1,466","66,848","44,049","22,794","3,192",-808,-352
COST,22.11/20,"54,437","1,751","1,364","66,027","44,551","21,471","2,610","-1,057",-863
COST,22.08/28,"72,091","2,497","1,868","64,166","43,519","20,642","2,506","-1,487","-1,940"
COST,22.05/08,"52,596","1,791","1,353","63,852","43,339","19,968","1,227","-1,035",-676
COST,22.02/13,"51,904","1,812","1,299","63,078","43,102","19,418",401,-481,-828
COST,21.11/21,"50,363","1,693","1,324","64,149","45,149","18,463","3,258",-912,-839
COST,21.08/29,"62,675","2,275","1,670","59,268","41,190","17,564","2,940","-1,155",-719
COST,21.05/09,"45,277","1,663","1,220","57,274","40,300","16,482","3,333","-1,343",-419
COST,21.02/14,"44,769","1,340",951,"54,918","38,789","15,652",38,-355,"-4,650"
COST,20.11/22,"43,208","1,430","1,166","60,217","44,908","14,860","2,647",-682,-700
COST,20.08/30,"53,383","1,929","1,389","55,556","36,851","18,284","4,242",-941,"-1,918"
COST,20.05/10,"37,266","1,179",838,"51,732","34,529","16,802","1,898","-1,850","2,999"
COST,20.02/16,"39,072","1,266",931,"48,782","31,783","16,614",619,-470,"-1,392"
COST,19.11/24,"37,040","1,061",844,"51,431","35,207","15,861","2,102",-630,-836
COST,19.09/01,"47,498","1,463","1,097","45,400","29,816","15,243","2,293",-920,-1.00
COST,19.05/12,"34,740","1,122",906,"43,752","28,932","14,486","2,105",-774,-397
COST,19.02/17,"35,396","1,203",889,"42,799","28,616","13,858",-219,-434,-49
COST,18.11/25,"35,069",949,767,"43,814","30,335","13,167","2,177",-737,-700
PG,24.09/30,"21,737","5,797","3,959","126,482","74,341","51,841","4,302","-1,108",-634
PG,24.06/30,"20,532","3,885","3,137","122,370","71,811","50,287","5,754",-518,"-2,499"
PG,24.03/31,"20,195","4,460","3,754","119,598","69,264","50,058","4,088",-762,"-4,269"
PG,23.12/31,"21,441","4,434","3,468","120,709","71,880","48,535","5,100","-1,002","-6,049"
PG,23.09/30,"21,871","5,766","4,521","122,531","74,517","47,693","4,904","-1,222","-2,038"
PG,23.06/30,"20,553","4,162","3,384","120,829","73,764","46,777","5,341",-798,"-3,893"
PG,23.03/31,"20,068","4,248","3,397","119,851","74,430","45,140","3,863","-1,380","-1,753"
PG,22.12/31,"20,773","4,785","3,933","117,715","72,990","44,455","3,574",-490,"-2,993"
PG,22.09/30,"20,612","4,939","3,939","116,282","71,948","44,075","4,070",-832,"-3,507"
PG,22.06/30,"19,515","3,598","3,052","117,208","70,354","46,589","3,713",-682,"-4,158"
PG,22.03/31,"19,381","4,024","3,355","120,217","74,471","45,478","3,246","-1,776","-4,432"
PG,21.12/31,"20,953","5,168","4,223","121,416","76,523","44,618","5,121",-960,"-2,858"
PG,21.09/30,"20,338","5,023","4,112","119,669","73,261","46,111","4,643","-1,006","-3,428"
PG,21.06/30,"18,946","3,540","2,906","119,307","72,653","46,378","4,121",-791,"-3,085"
PG,21.03/31,"18,109","3,785","3,269","116,778","69,859","46,596","4,087",-665,"-5,275"
PG,20.12/31,"19,745","5,380","3,854","120,112","71,572","48,181","5,424",-549,"-6,441"
PG,20.09/30,"19,318","5,281","4,277","119,899","71,323","48,182","4,739",-829,"-6,730"
PG,20.06/30,"17,698","3,481","2,800","120,700","73,822","46,521","4,806",-659,"-3,399"
PG,20.03/31,"17,214","3,453","2,917","118,560","72,619","45,540","4,064",-725,"5,945"
PG,19.12/31,"18,240","4,482","3,717","111,723","65,815","45,538","4,364",-650,"-6,795"
PG,19.09/30,"17,798","4,290","3,593","114,058","67,074","46,578","4,169","5,079","-4,118"
PG,19.06/30,"17,094","-5,192","-5,241","115,095","67,516","47,194","4,151",647,"-3,304"
PG,19.03/31,"16,462","3,229","2,745","121,673","66,121","55,072","3,517",573,"-5,066"
PG,18.12/31,"17,438","3,896","3,194","123,687","69,244","53,990","4,007","-3,845","1,032"
PG,18.09/30,"16,690","3,554","3,199","118,440","65,936","52,236","3,567",-865,"-2,656"
HD,24.10/27,"40,217","5,418","3,648","97,264","91,478","5,786","4,233",-814,"-3,476"
HD,24.07/28,"43,175","6,534","4,561","96,846","92,426","4,420","5,409","-18,268","10,259"
HD,24.04/28,"36,418","5,079","3,600","79,230","77,410","1,820","5,497",-830,"-4,146"
HD,24.01/28,"34,786","4,143","2,801","76,530","75,486","1,044","4,733","-1,581","-1,520"
HD,23.10/29,"37,710","5,406","3,810","75,577","74,147","1,430","4,234","-1,246","-3,657"
HD,23.07/30,"42,916","6,589","4,659","76,387","75,052","1,335","6,591",-999,"-4,078"
HD,23.04/30,"37,257","5,551","3,873","76,386","76,024",362,"5,614",-903,"-6,188"
HD,23.01/29,"35,831","4,752","3,362","76,445","74,883","1,562","4,594",-895,"-3,446"
HD,22.10/30,"38,872","6,148","4,339","76,866","75,568","1,298","2,839",-784,-749
HD,22.07/31,"43,792","7,210","5,173","75,825","75,588",237,"3,393",-760,"-4,219"
HD,22.05/01,"38,908","5,929","4,231","76,567","78,276","-1,709","3,789",-701,"-2,579"
HD,22.01/30,"35,719","4,825","3,352","71,876","73,572","-1,696","3,185",-837,"-5,011"
HD,21.10/31,"36,820","5,795","4,129","73,031","71,996","1,035","3,439",-674,"-2,275"
HD,21.08/01,"41,118","6,639","4,807","70,769","68,700","2,069","3,637",-930,"-4,764"
HD,21.05/02,"37,500","5,781","4,145","72,567","70,819","1,748","6,310",-528,"-7,070"
HD,21.01/31,"32,261","4,083","2,857","70,581","67,282","3,299","1,424","-8,719",442
HD,20.11/01,"33,536","4,852","3,432","66,919","65,384","1,535","2,586",-431,"-1,628"
HD,20.08/02,"38,053","6,067","4,332","63,349","63,763",-414,"9,092",-442,"-3,247"
HD,20.05/03,"28,260","3,276","2,245","58,737","62,227","-3,490","5,737",-578,"1,450"
