,금리,금리등락률,GDP,GDP등락률,유가,유가등락률,S&P500
6235,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6236,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6237,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6238,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6239,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6240,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6241,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6242,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6243,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6244,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6245,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6246,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6247,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6248,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6249,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6250,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6251,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6252,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6253,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6254,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6255,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6256,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6257,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6258,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6259,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6260,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6261,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6262,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6263,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6264,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6265,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6266,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6267,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6268,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6269,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6270,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6271,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6272,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6273,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6274,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6275,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6276,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6277,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6278,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6279,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6280,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6281,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6282,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6283,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6284,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6285,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6286,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6287,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6288,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6289,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6290,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6291,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6292,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6293,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6294,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6295,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6296,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6297,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6298,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6299,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6300,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6301,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6302,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6303,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6304,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6305,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6306,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6307,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6308,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6309,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6310,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6311,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6312,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6313,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6314,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6315,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6316,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6317,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6318,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6319,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6320,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6321,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6322,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6323,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6324,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6325,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6326,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6327,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6328,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6329,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6330,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6331,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6332,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6333,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6334,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6335,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6336,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6337,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6338,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6339,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6340,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6341,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6342,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6343,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6344,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6345,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6346,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6347,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6348,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6349,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6350,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6351,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6352,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6353,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6354,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6355,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6356,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6357,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6358,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6359,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6360,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6361,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6362,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6363,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6364,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6365,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6366,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6367,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6368,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6369,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6370,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6371,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6372,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6373,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6374,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6375,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6376,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6377,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6378,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6379,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6380,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6381,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6382,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6383,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6384,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6385,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6386,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6387,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6388,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6389,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6390,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6391,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6392,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6393,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6394,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6395,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6396,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6397,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6398,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6399,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6400,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6401,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6402,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6403,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6404,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6405,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6406,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6407,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6408,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6409,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6410,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6411,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6412,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6413,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6414,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6415,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6416,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6417,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6418,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6419,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6420,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6421,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6422,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6423,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6424,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6425,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6426,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6427,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6428,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6429,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6430,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6431,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6432,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6433,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6434,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6435,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6436,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6437,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6438,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6439,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6440,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6441,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6442,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6443,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6444,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6445,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6446,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6447,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6448,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6449,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6450,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6451,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6452,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6453,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6454,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6455,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6456,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6457,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6458,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6459,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6460,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6461,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6462,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6463,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6464,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6465,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6466,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6467,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6468,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6469,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6470,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6471,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6472,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6473,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6474,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6475,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6476,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6477,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6478,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6479,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6480,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6481,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6482,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6483,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6484,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6485,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6486,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6487,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6488,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6489,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6490,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6491,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6492,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6493,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6494,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6495,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6496,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6497,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6498,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6499,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6500,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6501,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6502,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6503,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6504,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6505,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6506,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6507,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6508,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6509,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6510,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6511,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6512,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6513,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6514,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6515,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6516,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6517,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6518,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6519,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6520,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6521,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6522,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6523,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6524,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6525,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6526,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6527,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6528,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6529,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6530,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6531,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6532,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6533,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6534,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6535,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6536,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6537,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6538,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6539,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6540,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6541,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6542,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6543,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6544,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6545,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6546,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6547,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6548,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6549,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6550,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6551,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6552,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6553,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6554,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6555,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6556,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6557,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6558,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6559,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6560,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6561,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6562,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6563,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6564,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6565,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6566,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6567,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6568,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6569,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6570,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6571,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6572,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6573,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6574,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6575,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6576,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6577,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6578,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6579,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6580,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6581,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6582,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6583,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6584,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6585,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6586,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6587,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6588,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6589,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6590,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6591,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6592,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6593,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6594,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6595,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6596,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6597,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6598,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6599,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6600,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6601,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6602,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6603,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6604,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6605,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6606,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6607,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6608,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6609,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6610,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6611,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6612,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6613,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6614,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6615,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6616,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6617,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6618,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6619,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6620,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6621,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6622,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6623,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6624,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6625,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6626,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6627,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6628,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6629,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6630,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6631,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6632,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6633,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6634,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6635,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6636,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6637,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6638,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6639,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6640,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6641,0.25,0.0,35.2,63.9,42.9,12.4,342.57
6642,0.25,-1.0,-28.7,-23.2,30.5,-19.77,319.34
6643,1.25,-0.5,-5.5,-8.3,50.27,-12.98,297.46
6644,1.75,-0.5,2.8,-2.0,63.25,1.95,322.41
6645,2.25,-0.25,4.8,2.4,61.3,-5.4,253.12
6646,2.5,0.0,2.4,-0.1,66.7,3.6,293.0
6647,2.5,0.0,2.5,1.9,63.1,-1.93,282.48
6648,2.5,0.25,0.6,-1.9,65.03,-8.73,249.92
6649,2.25,0.0,2.5,0.0,73.76,0.0,290.72
6650,5.25,-0.25,3.1,0.1,84.0,-1.26,562.01
6651,5.5,0.0,3.0,1.4,85.26,3.96,534.01
6652,5.5,0.0,1.6,-1.6,81.3,-2.24,521.21
6653,5.5,0.0,3.2,-1.2,83.54,-3.18,469.33
6654,5.5,0.25,4.4,2.0,86.72,8.92,443.37
6655,5.25,2.5,2.4,-0.4,77.8,-2.55,493.28
6656,2.75,-1.75,2.8,-0.6,80.35,-4.53,385.91
6657,4.5,2.0,3.4,0.7,84.88,-12.03,393.28
6658,2.5,0.75,2.7,2.4,96.91,-11.17,406.6
6659,1.75,1.25,0.3,1.3,108.08,12.49,389.8
6660,0.5,0.25,-1.0,-8.4,95.59,15.59,4.09
6661,0.25,0.0,7.4,3.9,80.0,10.0,453.42
6662,0.25,0.0,3.5,-2.9,70.0,4.0,453.08
6663,0.25,0.0,6.4,0.8,66.0,6.0,422.6
6664,0.25,0.0,5.6,1.2,60.0,14.5,383.63
6665,0.25,0.0,4.4,-30.8,45.5,2.6,369.85
6666,0.25,0.0,35.2,63.9,42.9,12.4,342.57
